DATAFLOW,FREQ,REF_AREA,SECTOR,COUNTERPART_SECTOR,TRANSACTION,INSTR_ASSET,ACTIVITY,EXPENDITURE,UNIT_MEASURE,PRICE_BASE,TRANSFORMATION,TABLE_IDENTIFIER,TIME_PERIOD,OBS_VALUE,REF_YEAR_PRICE,CONF_STATUS,DECIMALS,OBS_STATUS,UNIT_MULT,CURRENCY
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,PRT,S14,S1,P31DC,_Z,_Z,CP121,XDC,V,N,T0117,2022,3432.842,,F,1,P,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,PRT,S14,S1,P31DC,_Z,_Z,CP054,XDC,V,N,T0117,2022,366.676,,F,1,P,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,PRT,S14,S1,P31DC,_Z,_Z,CP022,XDC,V,N,T0117,2022,2778.87,,F,1,P,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,PRT,S14,S1,P31DC,_Z,_Z,CP043,XDC,V,N,T0117,2022,316.58,,F,1,P,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,PRT,S14,S1,P31DC,_Z,_Z,CP061,XDC,V,N,T0117,2022,2916.923,,F,1,P,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,PRT,S14,S1,P31DC,_Z,_Z,CP032,XDC,V,N,T0117,2022,1789.321,,F,1,P,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,PRT,S14,S1,P31DC,_Z,_Z,CP124,XDC,V,N,T0117,2022,2453.357,,F,1,P,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,PRT,S14,S1,P31DC,_Z,_Z,CP103,XDC,V,N,T0117,2022,6.187,,F,1,P,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,PRT,S14,S1,P31DC,_Z,_Z,CP031,XDC,V,N,T0117,2022,6898.111,,F,1,P,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,PRT,S14,S1,P31DC,_Z,_Z,CP126,XDC,V,N,T0117,2022,3919.643,,F,1,P,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,PRT,S14,S1,P31DC,_Z,_Z,CP096,XDC,V,N,T0117,2022,328.687,,F,1,P,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,PRT,S14,S1,P31DC,_Z,_Z,CP092,XDC,V,N,T0117,2022,213.16,,F,1,P,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,PRT,S14,S1,P31DC,_Z,_Z,CP122_127,XDC,V,N,T0117,2022,2787.38,,F,1,P,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,PRT,S14,S1,P31DC,_Z,_Z,_T,XDC,V,N,T0117,2022,166851.289,,F,1,P,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,PRT,S14,S1,P31DC,_Z,_Z,CP052,XDC,V,N,T0117,2022,773.294,,F,1,P,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,PRT,S14,S1,P31DC,_Z,_Z,CP044,XDC,V,N,T0117,2022,1903.324,,F,1,P,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,PRT,S14,S1,P31DC,_Z,_Z,CP12,XDC,V,N,T0117,2022,17301.754,,F,1,P,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,PRT,S14,S1,P31DC,_Z,_Z,CP09,XDC,V,N,T0117,2022,8370.143,,F,1,P,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,PRT,S14,S1,P31DC,_Z,_Z,CP102,XDC,V,N,T0117,2022,233.9,,F,1,P,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,PRT,S14,S1,P31DC,_Z,_Z,CP056,XDC,V,N,T0117,2022,2857.769,,F,1,P,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,PRT,S14,S1,P31DC,_Z,_Z,CP122,XDC,V,N,T0117,2022,751.423,,F,1,P,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,PRT,S14,S1,P31DC,_Z,_Z,CP094,XDC,V,N,T0117,2022,3470.589,,F,1,P,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,PRT,S14,S1,P31DC,_Z,_Z,CP012,XDC,V,N,T0117,2022,1597.709,,F,1,P,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,PRT,S14,S1,P31DC,_Z,_Z,CP125,XDC,V,N,T0117,2022,3159.65,,F,1,P,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,PRT,S14,S1,P31DC,_Z,_Z,CP05,XDC,V,N,T0117,2022,8436.05,,F,1,P,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,PRT,S14,S1,P31DC,_Z,_Z,CP01,XDC,V,N,T0117,2022,28916.17,,F,1,P,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,PRT,S14,S1,P31DC,_Z,_Z,CP02,XDC,V,N,T0117,2022,5200.072,,F,1,P,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,PRT,S14,S1,P31DC,_Z,_Z,CP093,XDC,V,N,T0117,2022,2115.296,,F,1,P,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,PRT,S14,S1,P31DC,_Z,_Z,CP10,XDC,V,N,T0117,2022,2497.363,,F,1,P,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,PRT,S14,S1,P31DC,_Z,_Z,CP045,XDC,V,N,T0117,2022,4947.406,,F,1,P,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,PRT,S14,S1,P31DC,_Z,_Z,CP011,XDC,V,N,T0117,2022,27318.461,,F,1,P,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,PRT,S14,S1,P31DC,_Z,_Z,CP071,XDC,V,N,T0117,2022,6986.874,,F,1,P,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,PRT,S14,S1,P31DC,_Z,_Z,CP083,XDC,V,N,T0117,2022,3527.63,,F,1,P,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,PRT,S14,S1,P31DC,_Z,_Z,CP091,XDC,V,N,T0117,2022,1141.704,,F,1,P,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,PRT,S14,S1,P31DC,_Z,_Z,CP127,XDC,V,N,T0117,2022,2035.957,,F,1,P,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,PRT,S14,S1,P31DC,_Z,_Z,CP095,XDC,V,N,T0117,2022,1100.707,,F,1,P,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,PRT,S14,S1,P31DC,_Z,_Z,CP053,XDC,V,N,T0117,2022,1719.574,,F,1,P,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,PRT,S14,S1,P31DC,_Z,_Z,CP104,XDC,V,N,T0117,2022,878.129,,F,1,P,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,PRT,S14,S1,P31DC,_Z,_Z,CP021,XDC,V,N,T0117,2022,2184.607,,F,1,P,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,PRT,S14,S1,P31DC,_Z,_Z,CP111,XDC,V,N,T0117,2022,17733.157,,F,1,P,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,PRT,S14,S1,P31DC,_Z,_Z,CP023,XDC,V,N,T0117,2022,236.595,,F,1,P,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,PRT,S14,S1,P31DC,_Z,_Z,CP042,XDC,V,N,T0117,2022,16866.273,,F,1,P,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,PRT,S14,S1,P31DC,_Z,_Z,CP062,XDC,V,N,T0117,2022,5987.381,,F,1,P,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,PRT,S14,S1,P31DC,_Z,_Z,CP11,XDC,V,N,T0117,2022,25127.717,,F,1,P,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,PRT,S14,S1,P31DC,_Z,_Z,CP081,XDC,V,N,T0117,2022,105.213,,F,1,P,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,PRT,S14,S1,P31DC,_Z,_Z,CP101,XDC,V,N,T0117,2022,686.112,,F,1,P,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,PRT,S14,S1,P31DC,_Z,_Z,CP041,XDC,V,N,T0117,2022,4855.993,,F,1,P,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,PRT,S14,S1,P31DC,_Z,_Z,CP055,XDC,V,N,T0117,2022,470.746,,F,1,P,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,PRT,S14,S1,P31DC,_Z,_Z,CP04,XDC,V,N,T0117,2022,28889.576,,F,1,P,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,PRT,S14,S1,P31DC,_Z,_Z,CP073,XDC,V,N,T0117,2022,2523.248,,F,1,P,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,PRT,S14,S1,P31DC,_Z,_Z,CP082,XDC,V,N,T0117,2022,203.143,,F,1,P,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,PRT,S14,S1,P31DC,_Z,_Z,CP03,XDC,V,N,T0117,2022,8687.432,,F,1,P,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,PRT,S14,S1,P31DC,_Z,_Z,CP112,XDC,V,N,T0117,2022,7394.56,,F,1,P,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,PRT,S14,S1,P31DC,_Z,_Z,CP123,XDC,V,N,T0117,2022,1548.882,,F,1,P,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,PRT,S14,S1,P31DC,_Z,_Z,CP105,XDC,V,N,T0117,2022,693.035,,F,1,P,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,PRT,S14,S1,P31DC,_Z,_Z,CP07,XDC,V,N,T0117,2022,20182.167,,F,1,P,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,PRT,S14,S1,P31DC,_Z,_Z,CP072,XDC,V,N,T0117,2022,10672.045,,F,1,P,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,PRT,S14,S1,P31DC,_Z,_Z,CP06,XDC,V,N,T0117,2022,9406.859,,F,1,P,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,GBR,S14,S1,P31DC,_Z,_Z,CP073,XDC,V,N,T0117,2021,24007,,F,1,D,6,GBP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,GBR,S14,S1,P31DC,_Z,_Z,CP111,XDC,V,N,T0117,2021,98932,,F,1,D,6,GBP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,GBR,S14,S1,P31DC,_Z,_Z,CP112,XDC,V,N,T0117,2021,24148,,F,1,D,6,GBP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,GBR,S14,S1,P31DC,_Z,_Z,CP094,XDC,V,N,T0117,2021,47268,,F,1,D,6,GBP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,GBR,S14,S1,P31DC,_Z,_Z,CP112,XDC,V,N,T0117,2022,36626,,F,1,D,6,GBP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,GBR,S14,S1,P31DC,_Z,_Z,CP111,XDC,V,N,T0117,2022,127442,,F,1,D,6,GBP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,GBR,S14,S1,P31DC,_Z,_Z,CP094,XDC,V,N,T0117,2022,57472,,F,1,D,6,GBP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,GBR,S14,S1,P31DC,_Z,_Z,CP073,XDC,V,N,T0117,2022,54239,,F,1,D,6,GBP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,GBR,S14,S1,P31DC,_Z,_Z,CP111,XDC,V,N,T0117,2023,136450,,F,1,D,6,GBP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,GBR,S14,S1,P31DC,_Z,_Z,CP112,XDC,V,N,T0117,2023,38747,,F,1,D,6,GBP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,GBR,S14,S1,P31DC,_Z,_Z,CP094,XDC,V,N,T0117,2023,62272,,F,1,D,6,GBP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,GBR,S14,S1,P31DC,_Z,_Z,CP073,XDC,V,N,T0117,2023,63420,,F,1,D,6,GBP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,COL,S14,S1,P31DC,_Z,_Z,CP09,XDC,V,N,T0117,2021,61164000,,F,1,P,6,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,COL,S14,S1,P31DC,_Z,_Z,CP11,XDC,V,N,T0117,2021,90693000,,F,1,P,6,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,COL,S14,S1,P31DC,_Z,_Z,CP08,XDC,V,N,T0117,2021,26551000,,F,1,P,6,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,COL,S14,S1,P31DC,_Z,_Z,CP07,XDC,V,N,T0117,2021,53823000,,F,1,P,6,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,COL,S14,S1,P31DC,_Z,_Z,CP06,XDC,V,N,T0117,2021,73165000,,F,1,P,6,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,COL,S14,S1,P31DC,_Z,_Z,CP10,XDC,V,N,T0117,2021,30775000,,F,1,P,6,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,COL,S14,S1,P31DC,_Z,_Z,CP05,XDC,V,N,T0117,2021,35625000,,F,1,P,6,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,COL,S14,S1,P31DC,_Z,_Z,CP03,XDC,V,N,T0117,2022,62036000,,F,1,P,6,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,COL,S14,S1,P31DC,_Z,_Z,CP10,XDC,V,N,T0117,2022,35134000,,F,1,P,6,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,COL,S14,S1,P31DC,_Z,_Z,CP05,XDC,V,N,T0117,2022,41969000,,F,1,P,6,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,COL,S14,S1,P31DC,_Z,_Z,CP04,XDC,V,N,T0117,2022,140994000,,F,1,P,6,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,COL,S14,S1,P31DC,_Z,_Z,CP02,XDC,V,N,T0117,2022,37177000,,F,1,P,6,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,COL,S14,S1,P31DC,_Z,_Z,CP07,XDC,V,N,T0117,2022,77225000,,F,1,P,6,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,COL,S14,S1,P31DC,_Z,_Z,CP06,XDC,V,N,T0117,2022,83839000,,F,1,P,6,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,COL,S14,S1,P31DC,_Z,_Z,CP09,XDC,V,N,T0117,2022,86038000,,F,1,P,6,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,COL,S14,S1,P31DC,_Z,_Z,CP11,XDC,V,N,T0117,2022,125628000,,F,1,P,6,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,COL,S14,S1,P31DC,_Z,_Z,CP08,XDC,V,N,T0117,2022,28445000,,F,1,P,6,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CRI,S14,S1,P31DC,_Z,_Z,_T,XDC,V,N,T0117,2022,28823571.77,,F,1,E,6,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,COL,S14,S1,P31DC,_Z,_Z,CP06,XDC,V,N,T0117,2023,95798000,,F,1,P,6,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,COL,S14,S1,P31DC,_Z,_Z,CP07,XDC,V,N,T0117,2023,84139000,,F,1,P,6,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,COL,S14,S1,P31DC,_Z,_Z,CP12,XDC,V,N,T0117,2023,114899000,,F,1,P,6,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,COL,S14,S1,P31DC,_Z,_Z,CP02,XDC,V,N,T0117,2023,39635000,,F,1,P,6,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,COL,S14,S1,P31DC,_Z,_Z,_T,XDC,V,N,T0117,2023,1153472000,,F,1,P,6,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,COL,S14,S1,P31DC,_Z,_Z,CP04,XDC,V,N,T0117,2023,156552000,,F,1,P,6,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,COL,S14,S1,P31DC,_Z,_Z,CP05,XDC,V,N,T0117,2023,42323000,,F,1,P,6,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,COL,S14,S1,P31DC,_Z,_Z,CP03,XDC,V,N,T0117,2023,59494000,,F,1,P,6,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,COL,S14,S1,P31DC,_Z,_Z,CP10,XDC,V,N,T0117,2023,40106000,,F,1,P,6,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,COL,S14,S1,P31DC,_Z,_Z,CP11,XDC,V,N,T0117,2023,132953000,,F,1,P,6,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,COL,S14,S1,P31DC,_Z,_Z,CP08,XDC,V,N,T0117,2023,28218000,,F,1,P,6,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,COL,S14,S1,P31DC,_Z,_Z,CP01,XDC,V,N,T0117,2023,260144000,,F,1,P,6,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,COL,S14,S1,P31DC,_Z,_Z,CP09,XDC,V,N,T0117,2023,99211000,,F,1,P,6,COP
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CRI,S14,S1,P31DC,_Z,_Z,_T,XDC,V,N,T0117,2023,30358241.335,,F,1,E,6,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,GRC,S14,S1,P31DC,_Z,_Z,_T,XDC,V,N,T0117,2023,170685.975,,F,1,P,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,MEX,S14,S1,P31DC,_Z,_Z,CP105,XDC,V,N,T0117,2023,2809.252,,F,1,P,6,MXN
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,MEX,S14,S1,P31DC,_Z,_Z,CP032,XDC,V,N,T0117,2023,123516.449,,F,1,P,6,MXN
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,MEX,S14,S1,P31DC,_Z,_Z,CP121,XDC,V,N,T0117,2023,226306.029,,F,1,P,6,MXN
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,MEX,S14,S1,P31DC,_Z,_Z,CP126,XDC,V,N,T0117,2023,1369727.458,,F,1,P,6,MXN
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,MEX,S14,S1,P31DC,_Z,_Z,CP093,XDC,V,N,T0117,2023,227909.367,,F,1,P,6,MXN
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,MEX,S14,S1,P31DC,_Z,_Z,CP052,XDC,V,N,T0117,2023,53221.203,,F,1,P,6,MXN
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,MEX,S14,S1,P31DC,_Z,_Z,CP04,XDC,V,N,T0117,2023,3666918.115,,F,1,P,6,MXN
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,MEX,S14,S1,P31DC,_Z,_Z,CP053,XDC,V,N,T0117,2023,320681.71,,F,1,P,6,MXN
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,MEX,S14,S1,P31DC,_Z,_Z,CP062,XDC,V,N,T0117,2023,169710.907,,F,1,P,6,MXN
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,MEX,S14,S1,P31DC,_Z,_Z,CP08,XDC,V,N,T0117,2023,496262.524,,F,1,P,6,MXN
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,MEX,S14,S1,P31DC,_Z,_Z,CP05,XDC,V,N,T0117,2023,1310852.009,,F,1,P,6,MXN
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,MEX,S14,S1,P31DC,_Z,_Z,CP111,XDC,V,N,T0117,2023,699021.573,,F,1,P,6,MXN
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,MEX,S14,S1,P31DC,_Z,_Z,CP012,XDC,V,N,T0117,2023,575079.079,,F,1,P,6,MXN
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,MEX,S14,S1,P31DC,_Z,_Z,CP061,XDC,V,N,T0117,2023,376944.125,,F,1,P,6,MXN
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,MEX,S14,S1,P31DC,_Z,_Z,CP041,XDC,V,N,T0117,2023,621177.681,,F,1,P,6,MXN
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,MEX,S14,S1,P31DC,_Z,_Z,CP071,XDC,V,N,T0117,2023,808918.662,,F,1,P,6,MXN
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,MEX,S14,S1,P31DC,_Z,_Z,CP054,XDC,V,N,T0117,2023,121185.965,,F,1,P,6,MXN
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,MEX,S14,S1,P31DC,_Z,_Z,CP09,XDC,V,N,T0117,2023,1064089.75,,F,1,P,6,MXN
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,MEX,S14,S1,P31DC,_Z,_Z,CP063,XDC,V,N,T0117,2023,128285.423,,F,1,P,6,MXN
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,MEX,S14,S1,P31DC,_Z,_Z,CP044,XDC,V,N,T0117,2023,61293.258,,F,1,P,6,MXN
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,MEX,S14,S1,P31DC,_Z,_Z,CP122_127,XDC,V,N,T0117,2023,2252555.406,,F,1,P,6,MXN
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,MEX,S14,S1,P31DC,_Z,_Z,CP072,XDC,V,N,T0117,2023,2507539.126,,F,1,P,6,MXN
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,MEX,S14,S1,P31DC,_Z,_Z,CP043,XDC,V,N,T0117,2023,184521.17,,F,1,P,6,MXN
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,MEX,S14,S1,P31DC,_Z,_Z,CP055,XDC,V,N,T0117,2023,100708.198,,F,1,P,6,MXN
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,MEX,S14,S1,P31DC,_Z,_Z,CP096,XDC,V,N,T0117,2023,31702.791,,F,1,P,6,MXN
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,MEX,S14,S1,P31DC,_Z,_Z,CP021,XDC,V,N,T0117,2023,356907.092,,F,1,P,6,MXN
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,MEX,S14,S1,P31DC,_Z,_Z,CP112,XDC,V,N,T0117,2023,601977.249,,F,1,P,6,MXN
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,MEX,S14,S1,P31DC,_Z,_Z,CP12,XDC,V,N,T0117,2023,2478861.435,,F,1,P,6,MXN
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,MEX,S14,S1,P31DC,_Z,_Z,CP092,XDC,V,N,T0117,2023,16135.91,,F,1,P,6,MXN
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,MEX,S14,S1,P31DC,_Z,_Z,CP104,XDC,V,N,T0117,2023,124239.745,,F,1,P,6,MXN
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,MEX,S14,S1,P31DC,_Z,_Z,CP11,XDC,V,N,T0117,2023,1300998.822,,F,1,P,6,MXN
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,MEX,S14,S1,P31DC,_Z,_Z,CP045,XDC,V,N,T0117,2023,838545.954,,F,1,P,6,MXN
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,MEX,S14,S1,P31DC,_Z,_Z,CP124,XDC,V,N,T0117,2023,23032.925,,F,1,P,6,MXN
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,MEX,S14,S1,P31DC,_Z,_Z,CP073,XDC,V,N,T0117,2023,1315216.334,,F,1,P,6,MXN
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,MEX,S14,S1,P31DC,_Z,_Z,CP127,XDC,V,N,T0117,2023,320501.238,,F,1,P,6,MXN
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,MEX,S14,S1,P31DC,_Z,_Z,CP03,XDC,V,N,T0117,2023,438698.91,,F,1,P,6,MXN
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,MEX,S14,S1,P31DC,_Z,_Z,CP022,XDC,V,N,T0117,2023,137837.907,,F,1,P,6,MXN
